"Date","Price","Open","High","Low","Vol.","Change %"
"29-06-2017","28,608","28,623","28,629","28,431","10.70K","0.14%"
"28-06-2017","28,567","28,610","28,725","28,508","9.94K","0.05%"
"27-06-2017","28,553","28,480","28,648","28,473","9.56K","0.15%"
"26-06-2017","28,510","28,450","28,527","28,350","5.24K","-0.78%"
"23-06-2017","28,734","28,683","28,820","28,680","7.13K","0.37%"
"22-06-2017","28,629","28,645","28,749","28,620","7.35K","0.18%"
"21-06-2017","28,577","28,590","28,634","28,448","8.44K","0.18%"
"20-06-2017","28,526","28,533","28,599","28,487","8.39K","-0.06%"
"19-06-2017","28,542","28,650","28,650","28,526","7.62K","-0.52%"
"16-06-2017","28,690","28,770","28,799","28,675","6.66K","-0.27%"
"15-06-2017","28,768","28,950","28,950","28,705","10.43K","-0.90%"
"14-06-2017","29,030","29,050","29,087","28,880","9.73K","0.30%"
"13-06-2017","28,944","28,987","28,991","28,810","8.36K","-0.17%"
"12-06-2017","28,993","28,951","29,049","28,930","8.85K","-0.09%"
"09-06-2017","29,019","29,101","29,101","28,905","9.19K","-0.38%"
"08-06-2017","29,131","29,350","29,405","29,020","11.50K","-1.05%"
"07-06-2017","29,440","29,524","29,544","29,388","9.48K","-0.43%"
"06-06-2017","29,567","29,280","29,585","29,280","10.75K","1.87%"
"05-06-2017","29,024","29,074","29,080","28,953","0.04K","0.53%"
"02-06-2017","28,871","28,629","28,905","28,600","0.11K","0.76%"
"01-06-2017","28,652","28,770","28,777","28,550","0.81K","-0.66%"
"31-05-2017","28,843","28,705","28,880","28,643","5.62K","0.35%"
"30-05-2017","28,741","28,949","28,986","28,712","8.65K","-0.55%"
"29-05-2017","28,900","28,870","28,941","28,832","4.76K","0.04%"
"26-05-2017","28,888","28,715","28,904","28,705","8.63K","0.79%"
"25-05-2017","28,661","28,750","28,765","28,630","7.82K","-0.18%"
"24-05-2017","28,713","28,750","28,760","28,645","8.03K","-0.34%"
"23-05-2017","28,811","28,850","28,935","28,755","10.16K","0.09%"
"22-05-2017","28,785","28,593","28,800","28,564","8.15K","0.52%"
"19-05-2017","28,635","28,647","28,785","28,530","9.63K","-0.24%"
"18-05-2017","28,705","28,650","29,004","28,567","17.26K","0.30%"
"17-05-2017","28,619","28,150","28,645","28,150","12.48K","1.87%"
"16-05-2017","28,094","28,020","28,135","28,020","7.84K","0.36%"
"15-05-2017","27,992","28,024","28,142","27,982","9.57K","-0.05%"
"12-05-2017","28,005","28,008","28,129","27,972","7.93K","0.00%"
"11-05-2017","28,004","27,984","28,093","27,932","8.90K","0.03%"
"10-05-2017","27,996","28,086","28,145","27,970","7.40K","0.09%"
"09-05-2017","27,971","28,141","28,174","27,951","10.88K","-0.43%"
"08-05-2017","28,091","28,118","28,237","28,071","7.87K","0.07%"
"05-05-2017","28,072","28,140","28,250","28,055","9.84K","0.00%"
"04-05-2017","28,072","28,371","28,371","28,020","11.10K","-1.40%"
"03-05-2017","28,472","28,572","28,597","28,405","8.52K","-0.38%"
"02-05-2017","28,582","28,620","28,646","28,554","7.28K","-0.25%"
"01-05-2017","28,653","28,777","28,894","28,636","5.32K","-0.76%"
"28-04-2017","28,873","28,813","28,897","28,790","6.49K","0.36%"
"27-04-2017","28,769","28,789","28,817","28,703","7.70K","0.17%"
"26-04-2017","28,719","28,753","28,821","28,660","9.21K","-0.33%"
"25-04-2017","28,814","29,070","29,070","28,765","10.43K","-1.09%"
"24-04-2017","29,131","29,250","29,250","28,960","11.02K","-0.98%"
"21-04-2017","29,418","29,273","29,447","29,223","8.15K","0.42%"
"20-04-2017","29,295","29,254","29,342","29,203","8.58K","-0.03%"
"19-04-2017","29,305","29,414","29,414","29,201","9.08K","-0.71%"
"18-04-2017","29,514","29,401","29,539","29,252","11.90K","0.29%"
"17-04-2017","29,430","29,450","29,483","29,370","9.12K","0.07%"
"13-04-2017","29,409","29,300","29,433","29,281","9.28K","0.62%"
"12-04-2017","29,229","29,216","29,297","29,167","9.08K","0.12%"
"11-04-2017","29,193","28,840","29,229","28,765","12.36K","1.58%"
"10-04-2017","28,739","28,682","28,800","28,621","8.04K","0.19%"
"07-04-2017","28,684","28,884","29,000","28,661","12.23K","-0.13%"
"06-04-2017","28,721","28,935","28,950","28,701","8.22K","0.15%"
"05-04-2017","28,677","28,860","28,890","28,635","0.30K","-0.64%"
"04-04-2017","28,862","28,820","28,963","28,816","0.27K","0.56%"
"03-04-2017","28,702","28,420","28,734","28,404","0.86K","0.84%"
"31-03-2017","28,463","28,460","28,527","28,420","4.87K","-0.28%"
"30-03-2017","28,542","28,695","28,720","28,501","6.60K","-0.56%"
"29-03-2017","28,703","28,751","28,751","28,626","7.50K","-0.50%"
"28-03-2017","28,848","28,799","28,892","28,760","7.43K","0.14%"
"27-03-2017","28,807","28,870","28,938","28,762","6.51K","0.05%"
"24-03-2017","28,793","28,763","28,828","28,703","6.50K","-0.02%"
"23-03-2017","28,800","28,819","28,948","28,750","9.69K","-0.29%"
"22-03-2017","28,885","28,811","28,929","28,803","9.95K","0.12%"
"21-03-2017","28,851","28,450","28,881","28,392","11.76K","1.21%"
"20-03-2017","28,505","28,550","28,599","28,490","6.77K","-0.01%"
"17-03-2017","28,509","28,390","28,530","28,390","6.42K","0.34%"
"16-03-2017","28,411","28,325","28,540","28,325","11.38K","1.52%"
"15-03-2017","27,985","28,054","28,054","27,907","8.24K","-0.32%"
"14-03-2017","28,076","28,250","28,279","28,055","8.09K","-0.62%"
"13-03-2017","28,251","28,420","28,420","28,210","3.19K","-0.41%"
"10-03-2017","28,366","28,350","28,464","28,251","9.45K","-0.28%"
"09-03-2017","28,446","28,550","28,597","28,402","10.13K","-0.64%"
"08-03-2017","28,629","28,774","28,775","28,581","9.22K","-0.42%"
"07-03-2017","28,751","28,941","28,949","28,721","9.60K","-0.67%"
"06-03-2017","28,945","29,100","29,189","28,923","8.14K","-0.26%"
"03-03-2017","29,020","29,168","29,200","28,952","10.01K","-0.51%"
"02-03-2017","29,170","29,419","29,422","29,143","10.54K","-0.88%"
"01-03-2017","29,428","29,451","29,453","29,266","9.95K","-0.47%"
"28-02-2017","29,566","29,650","29,650","29,500","8.86K","-0.48%"
"27-02-2017","29,710","29,587","29,785","29,541","8.17K","0.29%"
"24-02-2017","29,623","29,550","29,649","29,511","5.16K","0.58%"
"23-02-2017","29,451","29,252","29,468","29,215","10.19K","0.83%"
"22-02-2017","29,208","29,240","29,345","29,174","8.99K","-0.32%"
"21-02-2017","29,301","29,202","29,330","29,075","11.43K","-0.01%"
"20-02-2017","29,303","29,251","29,325","29,195","5.92K","-0.19%"
"17-02-2017","29,360","29,347","29,449","29,302","9.01K","-0.19%"
"16-02-2017","29,416","29,195","29,485","29,182","10.90K","0.94%"
"15-02-2017","29,143","29,063","29,170","28,872","10.92K","0.49%"
"14-02-2017","29,001","29,050","29,173","28,953","10.30K","-0.07%"
"13-02-2017","29,021","29,120","29,166","28,941","7.19K","-0.52%"
"10-02-2017","29,173","29,016","29,204","28,925","9.47K","0.29%"
"09-02-2017","29,089","29,338","29,388","29,057","13.00K","-0.82%"
"08-02-2017","29,330","29,311","29,414","29,241","9.70K","-0.01%"
"07-02-2017","29,332","29,250","29,348","29,180","10.04K","0.48%"
"06-02-2017","29,193","28,950","29,220","28,950","9.83K","0.79%"
"03-02-2017","28,964","29,025","29,099","28,860","0.08K","-0.06%"
"02-02-2017","28,981","29,065","29,257","28,875","0.29K","0.38%"
"01-02-2017","28,870","28,873","29,105","28,800","1.89K","-0.25%"
"31-01-2017","28,942","28,570","28,990","28,570","6.73K","1.47%"
"30-01-2017","28,524","28,384","28,560","28,336","7.72K","0.60%"
"27-01-2017","28,353","28,250","28,383","28,085","8.51K","-0.11%"
"25-01-2017","28,385","28,650","28,650","28,357","8.41K","-1.18%"
"24-01-2017","28,725","28,801","28,801","28,700","6.17K","-0.27%"
"23-01-2017","28,803","28,650","28,857","28,650","8.91K","0.62%"
"20-01-2017","28,625","28,649","28,696","28,533","7.95K","0.34%"
"19-01-2017","28,528","28,646","28,646","28,460","8.97K","-0.91%"
"18-01-2017","28,791","28,738","28,825","28,675","7.07K","0.18%"
"17-01-2017","28,738","28,580","28,776","28,571","9.58K","0.73%"
"16-01-2017","28,529","28,450","28,607","28,450","5.16K","0.53%"
"13-01-2017","28,380","28,360","28,440","28,240","7.98K","-0.05%"
"12-01-2017","28,393","28,350","28,520","28,337","9.73K","0.33%"
"11-01-2017","28,300","28,158","28,345","28,082","10.24K","0.55%"
"10-01-2017","28,144","28,020","28,260","28,009","8.34K","0.33%"
"09-01-2017","28,051","27,915","28,080","27,841","6.61K","0.59%"
"06-01-2017","27,887","27,892","27,983","27,825","7.96K","-0.22%"
"05-01-2017","27,948","27,800","27,978","27,785","9.43K","0.96%"
"04-01-2017","27,682","27,685","27,815","27,657","7.11K","-0.35%"
"03-01-2017","27,778","27,568","27,823","27,450","10.70K","0.75%"
"02-01-2017","27,570","27,401","27,600","27,401","2.51K","0.46%"
"30-12-2016","27,445","27,591","27,634","27,421","6.15K","-0.42%"
"29-12-2016","27,562","27,350","27,589","27,320","6.92K","0.96%"
"28-12-2016","27,300","27,238","27,347","27,200","5.06K","0.48%"
"27-12-2016","27,170","27,120","27,419","27,061","7.29K","0.49%"
"26-12-2016","27,037","27,004","27,068","26,916","1.60K","0.16%"
"23-12-2016","26,994","26,995","27,042","26,910","4.07K","0.10%"
"22-12-2016","26,968","26,980","27,080","26,862","6.94K","-0.08%"
"21-12-2016","26,990","27,143","27,207","26,972","7.30K","-0.52%"
"20-12-2016","27,130","27,180","27,194","27,015","7.32K","-0.48%"
"19-12-2016","27,260","27,190","27,280","27,168","4.84K","0.35%"
"16-12-2016","27,164","27,043","27,266","26,972","8.49K","0.54%"
"15-12-2016","27,019","27,401","27,401","26,901","10.61K","-2.06%"
"14-12-2016","27,587","27,594","27,685","27,562","5.09K","0.19%"
"13-12-2016","27,535","27,635","27,648","27,475","5.38K","-0.47%"
"12-12-2016","27,666","27,500","27,682","27,415","4.57K","0.33%"
"09-12-2016","27,576","27,750","27,796","27,531","7.01K","-0.72%"
"08-12-2016","27,777","27,911","27,923","27,750","6.02K","-0.48%"
"07-12-2016","27,911","27,856","28,025","27,810","6.89K","0.30%"
"06-12-2016","27,827","28,002","28,055","27,810","5.88K","-1.55%"
"05-12-2016","28,266","28,300","28,525","28,116","0.17K","-0.57%"
"02-12-2016","28,427","28,200","28,490","28,180","0.24K","1.82%"
"01-12-2016","27,920","28,400","28,400","27,881","0.89K","-1.64%"
"30-11-2016","28,385","28,740","28,740","28,338","6.64K","-1.31%"
"29-11-2016","28,762","28,754","28,800","28,582","6.32K","0.09%"
"28-11-2016","28,736","28,702","28,872","28,625","6.55K","0.48%"
"25-11-2016","28,598","28,553","28,693","28,374","10.06K","-0.51%"
"24-11-2016","28,746","28,743","28,790","28,630","6.06K","-0.29%"
"23-11-2016","28,829","29,179","29,225","28,716","11.00K","-1.06%"
"22-11-2016","29,139","29,178","29,224","29,060","5.62K","0.01%"
"21-11-2016","29,135","29,024","29,200","28,946","6.08K","0.68%"
"18-11-2016","28,937","29,000","29,000","28,800","9.50K","-0.67%"
"17-11-2016","29,131","29,347","29,390","29,091","7.92K","-0.86%"
"16-11-2016","29,383","29,371","29,441","29,315","7.60K","0.21%"
"15-11-2016","29,320","29,558","29,558","29,223","11.08K","-0.97%"
"14-11-2016","29,607","29,328","29,698","29,281","9.25K","0.72%"
"11-11-2016","29,396","29,830","29,957","29,250","16.85K","-1.69%"
"10-11-2016","29,900","30,053","30,195","29,771","14.79K","0.08%"
"09-11-2016","29,877","30,400","31,376","29,805","28.85K","-0.01%"
"08-11-2016","29,880","30,100","30,368","29,731","18.67K","-0.66%"
"07-11-2016","30,078","30,510","30,510","30,005","12.61K","-1.57%"
"04-11-2016","30,557","30,430","30,624","30,372","12.35K","0.23%"
"03-11-2016","30,487","30,649","30,649","30,206","16.24K","-0.58%"
"02-11-2016","30,666","30,350","30,686","30,350","12.29K","1.26%"
"01-11-2016","30,285","30,000","30,314","30,000","8.73K","1.12%"
"31-10-2016","29,950","30,010","30,030","29,916","3.05K","-0.38%"
"30-10-2016","30,064","30,070","30,070","30,032","1.32K","-0.06%"
"28-10-2016","30,082","29,989","30,157","29,720","11.52K","0.52%"
"27-10-2016","29,927","29,846","29,962","29,831","8.36K","0.31%"
"26-10-2016","29,834","29,980","30,000","29,802","10.70K","-0.36%"
"25-10-2016","29,942","29,842","29,982","29,739","11.64K","0.60%"
"24-10-2016","29,763","29,905","29,905","29,730","16.56K","-0.61%"
"21-10-2016","29,946","29,850","29,975","29,810","11.75K","0.12%"
"20-10-2016","29,910","29,990","30,063","29,881","12.81K","0.03%"
"19-10-2016","29,901","29,779","29,995","29,757","11.39K","0.39%"
"18-10-2016","29,786","29,750","29,840","29,680","13.19K","0.27%"
"17-10-2016","29,705","29,673","29,734","29,600","11.12K","0.17%"
"14-10-2016","29,656","29,675","29,725","29,460","14.30K","-0.18%"
"13-10-2016","29,709","29,800","29,885","29,692","12.70K","0.20%"
"12-10-2016","29,651","29,692","29,779","29,590","4.90K","-0.23%"
"11-10-2016","29,719","29,565","29,785","29,565","4.23K","0.21%"
"10-10-2016","29,658","29,650","29,798","29,630","8.99K","0.27%"
"07-10-2016","29,578","29,600","29,860","29,300","19.36K","0.01%"
"06-10-2016","29,575","29,835","29,949","29,550","13.03K","-0.99%"
"05-10-2016","29,870","30,036","30,036","29,786","0.07K","-0.40%"
"04-10-2016","29,991","30,645","30,714","29,885","0.34K","-1.92%"
"03-10-2016","30,579","30,732","30,828","30,552","1.04K","-0.53%"
"30-09-2016","30,742","31,100","31,240","30,670","10.25K","-1.36%"
"29-09-2016","31,165","30,990","31,194","30,975","12.25K","0.68%"
"28-09-2016","30,955","30,980","31,039","30,866","10.46K","-0.07%"
"27-09-2016","30,978","31,271","31,271","30,962","14.03K","-1.12%"
"26-09-2016","31,328","31,236","31,350","31,211","8.32K","0.15%"
"23-09-2016","31,281","31,242","31,350","31,205","9.68K","-0.16%"
"22-09-2016","31,332","31,250","31,380","31,157","14.21K","0.41%"
"21-09-2016","31,205","30,975","31,238","30,841","13.20K","0.91%"
"20-09-2016","30,924","30,950","31,050","30,876","10.48K","0.07%"
"19-09-2016","30,903","30,932","30,980","30,880","9.72K","0.29%"
"16-09-2016","30,813","30,875","30,934","30,800","9.84K","-0.31%"
"15-09-2016","30,910","31,058","31,178","30,792","13.91K","-0.41%"
"14-09-2016","31,038","31,030","31,116","31,003","10.05K","-0.14%"
"13-09-2016","31,081","31,041","31,179","31,017","7.68K","0.20%"
"12-09-2016","31,019","31,150","31,206","30,951","12.82K","-0.63%"
"09-09-2016","31,217","31,245","31,296","31,130","9.97K","0.04%"
"08-09-2016","31,203","31,350","31,380","31,153","10.84K","-0.33%"
"07-09-2016","31,305","31,440","31,466","31,250","11.17K","-0.23%"
"06-09-2016","31,378","30,995","31,410","30,927","13.33K","1.27%"
"05-09-2016","30,985","30,930","31,019","30,922","1.96K","0.21%"
"02-09-2016","30,920","30,919","31,065","30,560","18.98K","0.48%"
"01-09-2016","30,772","30,750","30,869","30,610","13.28K","0.16%"
"31-08-2016","30,724","30,840","30,884","30,670","12.82K","-0.31%"
"30-08-2016","30,821","31,045","31,049","30,805","15.47K","-0.82%"
"29-08-2016","31,075","30,940","31,093","30,879","9.58K","0.27%"
"26-08-2016","30,990","30,910","31,320","30,891","17.86K","0.20%"
"25-08-2016","30,928","31,029","31,054","30,851","11.48K","-0.38%"
"24-08-2016","31,046","31,290","31,357","31,027","15.87K","-1.03%"
"23-08-2016","31,370","31,300","31,415","31,263","13.29K","-0.03%"
